noise_std,sample_index,method,mse,psnr,gfc
0.05,126,UNet1D,0.0013035256415605545,28.848804214356385,0.9935210347175598
0.05,126,TCN,0.0014445915585383773,28.402549272653665,0.9952656626701355
0.05,127,No Denoise,0.0405220165848732,13.92308950037068,0.8378012180328369
0.05,127,Wavelet,0.03812088444828987,14.188370317861803,0.845295250415802
0.05,127,S-G Filter,0.03236185386776924,14.899666075331615,0.8641627430915833
0.05,127,Wiener,0.023777533322572708,16.238332010192526,0.8930798172950745
0.05,127,DnResUnet,0.0019084889208897948,27.19310356862586,0.992355465888977
0.05,127,BasicCNN,0.022753778845071793,16.429464673462434,0.886381983757019
0.05,127,DnCNN,0.01185612939298153,19.260570696252707,0.9414950013160706
0.05,127,UNet1D,0.0040322598069906235,23.944514931529866,0.9898087978363037
0.05,127,TCN,0.001757635734975338,27.550711262372765,0.9924860000610352
0.05,128,No Denoise,0.010702045634388924,19.705332014909885,0.9781558513641357
0.05,128,Wavelet,0.00342370243743062,24.65503987977823,0.9929590225219727
0.05,128,S-G Filter,0.003533989656716585,24.5173472592079,0.9927274584770203
0.05,128,Wiener,0.0018379052635282278,27.35676878470744,0.9962924718856812
0.05,128,DnResUnet,0.00025120325153693557,35.999747434563,0.9998214840888977
0.05,128,BasicCNN,0.0029499304946511984,25.301882166133822,0.9947750568389893
0.05,128,DnCNN,0.0007841447950340807,31.056037359404254,0.998845100402832
0.05,128,UNet1D,0.00019656830409076065,37.06486509231393,0.9996294975280762
0.05,128,TCN,0.0002826289855875075,35.487833002539894,0.9995723962783813
0.05,129,No Denoise,0.010816862806677818,19.65898678536844,0.9797730445861816
0.05,129,Wavelet,0.0006512516993097961,31.862511304871912,0.9991553425788879
0.05,129,S-G Filter,0.001779589569196105,27.496801484700985,0.9969462752342224
0.05,129,Wiener,0.0018435977399349213,27.343338329484688,0.9969024062156677
0.05,129,DnResUnet,0.00022907032689545304,36.40031164412493,0.9998165965080261
0.05,129,BasicCNN,0.0017220136942341924,27.63963399161867,0.9975925087928772
0.05,129,DnCNN,0.0006183834047988057,32.087421738455724,0.9993727803230286
0.05,129,UNet1D,0.00012110692478017882,39.168310235965144,0.9998546838760376
0.05,129,TCN,0.0002647105138748884,35.77228808879359,0.9997786283493042
0.05,130,No Denoise,0.00907321646809578,20.422387276350054,0.9808121919631958
0.05,130,Wavelet,0.0023109379690140486,26.36211711845194,0.9949973225593567
0.05,130,S-G Filter,0.0025308660697191954,25.96730836556839,0.9945314526557922
0.05,130,Wiener,0.0027550964150577784,25.598631983385523,0.9940115809440613
0.05,130,DnResUnet,0.00043672745232470334,33.597895078304106,0.999142587184906
0.05,130,BasicCNN,0.0021338611841201782,26.708338365195686,0.9954442381858826
0.05,130,DnCNN,0.0008684258791618049,30.612672430139067,0.9981162548065186
0.05,130,UNet1D,0.0006162427016533911,32.102482111636846,0.9987860918045044
0.05,130,TCN,0.00038610195042565465,34.132980044962316,0.999159574508667
0.05,131,No Denoise,0.0007994981133379042,30.971825567681584,0.9976616501808167
0.05,131,Wavelet,0.00016048544785007834,37.94564341482997,0.9995341300964355
0.05,131,S-G Filter,0.00019861599139403552,37.019857875899035,0.9994235634803772
0.05,131,Wiener,0.0001460101775592193,38.356168709021674,0.9995672702789307
0.05,131,DnResUnet,4.7125995479291305e-05,43.26739462746961,0.9998630285263062
0.05,131,BasicCNN,0.000196969645912759,37.056006958094514,0.9994156956672668
0.05,131,DnCNN,8.79314829944633e-05,40.55855602255516,0.9997459650039673
0.05,131,UNet1D,0.00010375669808126986,39.83983857547546,0.9996926188468933
0.05,131,TCN,4.7476947656832635e-05,43.235172100714095,0.9998621940612793
0.05,132,No Denoise,0.005365080200135708,22.70423781579474,0.9854727387428284
0.05,132,Wavelet,0.0023293010890483856,26.32774370262783,0.993620753288269
0.05,132,S-G Filter,0.002345881424844265,26.296939435577784,0.9935656785964966
0.05,132,Wiener,0.0017753462307155132,27.507169375801837,0.9951153993606567
0.05,132,DnResUnet,0.001031895400956273,29.863643231446503,0.9971761703491211
0.05,132,BasicCNN,0.0022914207074791193,26.39895166523094,0.993698239326477
0.05,132,DnCNN,0.0014643992763012648,28.343404944165957,0.9959657192230225
0.05,132,UNet1D,0.0010623340494930744,29.737388984714215,0.9970729947090149
0.05,132,TCN,0.0011045319261029363,29.568217264834054,0.9969741106033325
0.05,133,No Denoise,0.0012942346511408687,28.879869767918095,0.9955483078956604
0.05,133,Wavelet,0.00028498267056420445,35.451815480867936,0.9990138411521912
0.05,133,S-G Filter,0.00031257994123734534,35.05038894805128,0.9989195466041565
0.05,133,Wiener,0.00030532077653333545,35.15243641732227,0.9989510178565979
0.05,133,DnResUnet,7.20344323781319e-05,41.42459861661731,0.9997609853744507
0.05,133,BasicCNN,0.00031522789504379034,35.01375358036697,0.9989237785339355
0.05,133,DnCNN,0.0001242692960659042,39.05636161755274,0.9995700716972351
0.05,133,UNet1D,0.000124256475828588,39.05680968040639,0.9996163845062256
0.05,133,TCN,7.447608368238434e-05,41.2798316875937,0.9997440576553345
0.05,134,No Denoise,0.0005554998060688376,32.553160883401226,0.9990580081939697
0.05,134,Wavelet,0.00023727526422590017,36.2474753430745,0.9997172355651855
0.05,134,S-G Filter,0.00023401236103381962,36.307612016198036,0.9997215867042542
0.05,134,Wiener,0.00019633059855550528,37.070120093749644,0.999748706817627
0.05,134,DnResUnet,9.8616917966865e-05,40.06048574415906,0.9998732805252075
0.05,134,BasicCNN,0.0002208684163633734,36.55866382724212,0.9996830821037292
0.05,134,DnCNN,0.00020559907716233283,36.86978839016285,0.9998157620429993
0.05,134,UNet1D,0.0006272129248827696,32.02585000790087,0.9995837211608887
0.05,134,TCN,0.00017423953977413476,37.58853284706171,0.9998594522476196
0.05,135,No Denoise,0.00236579030752182,26.260237518137444,0.9965939521789551
0.05,135,Wavelet,0.0010819023009389639,29.65811955568473,0.9984961748123169
0.05,135,S-G Filter,0.001119952299632132,29.50800474158127,0.9984411597251892
0.05,135,Wiener,0.0006272697355598211,32.02545665748876,0.9991990923881531
0.05,135,DnResUnet,0.0003144725051242858,35.02417319677516,0.9998038411140442
0.05,135,BasicCNN,0.0010063209338113666,29.972634928828626,0.9987476468086243
0.05,135,DnCNN,0.0004066003020852804,33.90832303037081,0.9994985461235046
0.05,135,UNet1D,0.00021252782607916743,36.7258420010082,0.9996934533119202
0.05,135,TCN,0.0002425322454655543,36.15230512332751,0.9997132420539856
0.05,136,No Denoise,0.0020229353103786707,26.940180049181603,0.9938856959342957
0.05,136,Wavelet,0.000697119627147913,31.566926896892017,0.9979074597358704
0.05,136,S-G Filter,0.0006891426746733487,31.61690855873575,0.9979336857795715
0.05,136,Wiener,0.0006665262626484036,31.761827337241307,0.9979630708694458
0.05,136,DnResUnet,0.0002155361871700734,36.664798040698145,0.9993495941162109
0.05,136,BasicCNN,0.0006909077055752277,31.60579963677172,0.9978325963020325
0.05,136,DnCNN,0.0004946286790072918,33.0572070646739,0.9984819889068604
0.05,136,UNet1D,0.00021924659085925668,36.59067150903877,0.9993131160736084
0.05,136,TCN,0.0002748193801380694,35.60952644282631,0.9992019534111023
0.05,137,No Denoise,0.005058291368186474,22.95996157998525,0.9913498759269714
0.05,137,Wavelet,0.004345864988863468,23.619237698476088,0.9925646781921387
0.05,137,S-G Filter,0.002787625649943948,25.5476554803438,0.9952278733253479
0.05,137,Wiener,0.0013321094447746873,28.75460092501224,0.9977261424064636
0.05,137,DnResUnet,0.0002547198673710227,35.93937180073267,0.9995500445365906
0.05,137,BasicCNN,0.001616526278667152,27.914172309921888,0.997145414352417
0.05,137,DnCNN,0.0006023252499289811,32.20168930495413,0.9989392757415771
0.05,137,UNet1D,0.00027308252174407244,35.63706095367457,0.9995983839035034
0.05,137,TCN,0.00021220128110144287,36.732519985043865,0.9996659159660339
0.05,138,No Denoise,0.0007109795697033405,31.481428787253435,0.9993591904640198
0.05,138,Wavelet,0.00024407103774137795,36.12483752313067,0.9997822642326355
0.05,138,S-G Filter,0.00028424037736840546,35.46314228932367,0.9997458457946777
0.05,138,Wiener,0.0001625621662242338,37.889805221609194,0.9998550415039062
0.05,138,DnResUnet,5.0756309065036476e-05,42.94509966777661,0.9999536871910095
0.05,138,BasicCNN,0.000225680269068107,36.46506409063234,0.9997943639755249
0.05,138,DnCNN,0.0001280528085771948,38.92610891727365,0.9998978972434998
0.05,138,UNet1D,0.0005653425469063222,32.47688328901618,0.9997738599777222
0.05,138,TCN,7.358796574408188e-05,41.331932024867946,0.9999408721923828
0.05,139,No Denoise,0.011478512547910213,19.40114386684438,0.9424139857292175
0.05,139,Wavelet,0.002815990010276437,25.503688901867136,0.984803318977356
0.05,139,S-G Filter,0.003527904162183404,24.52483221272713,0.9811790585517883
0.05,139,Wiener,0.003110629739239812,25.071516802364727,0.9829796552658081
0.05,139,DnResUnet,0.00041367101948708296,33.8334490336773,0.9977806806564331
0.05,139,BasicCNN,0.0025076696183532476,26.007296817079556,0.9860904216766357
0.05,139,DnCNN,0.0012552090920507908,29.01283923617115,0.9930583238601685
0.05,139,UNet1D,0.0007101681549102068,31.486388060654527,0.9965065717697144
0.05,139,TCN,0.00036002768320031464,34.43664104235757,0.9980146288871765
0.05,140,No Denoise,0.0010103527456521988,29.95526973995089,0.9984139800071716
0.05,140,Wavelet,0.00035654264502227306,34.47888518013467,0.9994392991065979
0.05,140,S-G Filter,0.00033673306461423635,34.72714237118072,0.9994708299636841
0.05,140,Wiener,0.00018479704158380628,37.333049856814554,0.9997091293334961
0.05,140,DnResUnet,4.099525176570751e-05,43.872664420941575,0.999937891960144
0.05,140,BasicCNN,0.00029754353454336524,35.26449482275834,0.9995425343513489
0.05,140,DnCNN,0.00012284608965273947,39.10638663109549,0.9998065233230591
0.05,140,UNet1D,5.764635352534242e-05,42.3922815920898,0.9999175071716309
0.05,140,TCN,7.024482329143211e-05,41.53385675676332,0.9998895525932312
0.05,141,No Denoise,0.008984630927443504,20.46499758228552,0.9824467301368713
0.05,141,Wavelet,0.0031868289224803448,24.966412499925323,0.9939597845077515
0.05,141,S-G Filter,0.0034614454489201307,24.607425083164912,0.9934419989585876
0.05,141,Wiener,0.002965999534353614,25.278289214895896,0.9945317506790161
0.05,141,DnResUnet,0.0006497866124846041,31.872292406425544,0.9995688199996948
0.05,141,BasicCNN,0.0033055441454052925,24.807570384794502,0.9947115182876587
0.05,141,DnCNN,0.001133367302827537,29.456293207278804,0.9982050061225891
0.05,141,UNet1D,0.00039684874354861677,34.01374990363426,0.9995765686035156
0.05,141,TCN,0.0004495051980484277,33.47265281749004,0.9997001886367798
0.05,142,No Denoise,0.01547559816390276,18.103525556027282,0.9664982557296753
0.05,142,Wavelet,0.005424537230283022,22.656373057572225,0.9879234433174133
0.05,142,S-G Filter,0.005660899914801121,22.47114523411438,0.9874035120010376
0.05,142,Wiener,0.004371753428131342,23.59344340734628,0.9902482628822327
0.05,142,DnResUnet,0.0015761380782350898,28.02405738630224,0.9964596033096313
0.05,142,BasicCNN,0.003922170028090477,24.064735833707104,0.9907809495925903
0.05,142,DnCNN,0.0020659510046243668,26.848799822711854,0.9951433539390564
0.05,142,UNet1D,0.0015176725573837757,28.188219187310615,0.9966542720794678
0.05,142,TCN,0.0016791803063824773,27.749026678508425,0.9961261749267578
0.05,143,No Denoise,0.01603240706026554,17.950012690050357,0.9633254408836365
0.05,143,Wavelet,0.001197352190501988,29.217780869417105,0.9977997541427612
0.05,143,S-G Filter,0.0032654895912855864,24.860516962102032,0.9927322268486023
0.05,143,Wiener,0.0030584270134568214,25.145018790802446,0.9933136105537415
0.05,143,DnResUnet,0.0004957062192261219,33.04775632318083,0.9997578263282776
0.05,143,BasicCNN,0.0029800422489643097,25.257775787552887,0.9947081804275513
